User_ID,Age,Height_CM,Weight_KG,BMI,Gender,Fitness_Goal,Available_Hours_Per_Week,Fitness_Experience,Age_Category,BMI_Category,Hours_Category,Activity_Score,Fitness_Level_Class
FIE_05559,27,178.2,67.7,21.3,Male,Weight Loss,18.93,Advanced,Young Adult,Normal,High,89.4,Athlete
FIE_05560,44,156.2,57.6,23.6,Female,Weight Loss,4.47,Beginner,Adult,Normal,Moderate,64.6,Advanced
FIE_05561,27,162.3,59.8,22.7,Female,Endurance/Cardio,3.07,Some Experience,Young Adult,Normal,Moderate,61.9,Advanced
FIE_05562,42,162.8,63.8,24.0,Female,Muscle Building,14.36,Some Experience,Adult,Normal,High,89.0,Athlete
FIE_05563,57,177.0,98.0,31.3,Male,Muscle Building,1.55,Beginner,Middle Aged,Obese,Minimal,38.3,Beginner
FIE_05564,37,178.9,67.6,21.1,Male,Muscle Building,3.12,Advanced,Adult,Normal,Moderate,71.5,Advanced
FIE_05565,20,164.8,68.2,25.1,Male,Weight Loss,4.82,Some Experience,Young Adult,Overweight,Moderate,60.9,Intermediate
FIE_05566,22,173.7,68.2,22.6,Male,Endurance/Cardio,13.68,Some Experience,Young Adult,Normal,High,94.2,Athlete
FIE_05567,59,180.4,80.6,24.8,Male,Endurance/Cardio,4.4,Never Exercised,Middle Aged,Normal,Moderate,53.6,Beginner
FIE_05568,25,158.4,75.8,30.2,Female,Endurance/Cardio,18.94,Advanced,Young Adult,Obese,High,86.1,Athlete
FIE_05569,41,175.1,62.3,20.3,Female,General Fitness,4.03,Beginner,Adult,Normal,Moderate,63.2,Advanced
FIE_05570,29,162.8,56.8,21.4,Female,Endurance/Cardio,2.84,Beginner,Young Adult,Normal,Minimal,60.9,Advanced
FIE_05571,31,160.1,58.6,22.8,Female,Endurance/Cardio,9.62,Some Experience,Adult,Normal,High,82.9,Athlete
FIE_05572,54,171.8,89.1,30.2,Male,General Fitness,20.0,Some Experience,Middle Aged,Obese,High,69.7,Advanced
FIE_05573,42,159.8,71.1,27.8,Female,Muscle Building,5.58,Some Experience,Adult,Overweight,Moderate,60.2,Intermediate
FIE_05574,34,165.5,60.8,22.2,Male,Weight Loss,1.3,Never Exercised,Adult,Normal,Minimal,45.4,Beginner
FIE_05575,49,168.8,77.4,27.2,Male,Endurance/Cardio,5.67,Some Experience,Middle Aged,Overweight,Moderate,61.8,Intermediate
FIE_05576,21,190.0,100.0,27.7,Male,Muscle Building,6.9,Some Experience,Young Adult,Overweight,Moderate,70.7,Athlete
FIE_05577,68,171.9,89.5,30.3,Male,General Fitness,3.73,Beginner,Senior,Obese,Moderate,36.6,Beginner
FIE_05578,27,171.5,62.8,21.3,Female,Weight Loss,3.66,Some Experience,Young Adult,Normal,Moderate,65.2,Advanced
FIE_05579,57,181.1,97.7,29.8,Male,General Fitness,3.75,Beginner,Middle Aged,Overweight,Moderate,46.6,Beginner
FIE_05580,28,166.8,59.7,21.4,Female,Weight Loss,5.25,Beginner,Young Adult,Normal,Moderate,65.4,Advanced
FIE_05581,28,182.1,69.2,20.9,Male,Muscle Building,7.94,Advanced,Young Adult,Normal,High,85.5,Athlete
FIE_05582,44,163.8,58.9,21.9,Female,Weight Loss,1.61,Beginner,Adult,Normal,Minimal,53.6,Intermediate
FIE_05583,59,178.5,58.5,18.4,Male,Muscle Building,5.12,Some Experience,Middle Aged,Underweight,Moderate,60.5,Intermediate
FIE_05584,30,164.7,46.4,17.1,Female,General Fitness,3.51,Some Experience,Young Adult,Underweight,Moderate,61.3,Intermediate
FIE_05585,25,173.3,65.6,21.9,Male,General Fitness,1.0,Some Experience,Young Adult,Normal,Minimal,60.9,Advanced
FIE_05586,22,173.0,65.6,21.9,Male,Endurance/Cardio,9.49,Some Experience,Young Adult,Normal,High,86.7,Athlete
FIE_05587,43,151.4,60.4,26.3,Female,Endurance/Cardio,3.53,Some Experience,Adult,Overweight,Moderate,65.9,Advanced
FIE_05588,30,161.0,58.2,22.5,Male,Muscle Building,18.09,Some Experience,Young Adult,Normal,High,93.0,Athlete
FIE_05589,47,175.4,85.5,27.8,Male,General Fitness,5.71,Beginner,Middle Aged,Overweight,Moderate,48.1,Beginner
FIE_05590,63,163.9,89.8,33.4,Male,General Fitness,16.04,Beginner,Senior,Obese,High,58.9,Beginner
FIE_05591,37,156.0,55.7,22.9,Female,Endurance/Cardio,2.65,Beginner,Adult,Normal,Minimal,60.1,Intermediate
FIE_05592,34,167.1,76.6,27.4,Male,Muscle Building,1.8,Beginner,Adult,Overweight,Minimal,49.6,Beginner
FIE_05593,57,164.8,59.3,21.8,Female,General Fitness,2.13,Some Experience,Middle Aged,Normal,Minimal,55.3,Intermediate
FIE_05594,67,159.3,53.5,21.1,Female,Weight Loss,1.42,Beginner,Senior,Normal,Minimal,46.5,Beginner
FIE_05595,67,172.0,78.3,26.5,Male,General Fitness,7.34,Beginner,Senior,Overweight,High,53.9,Beginner
FIE_05596,27,184.8,91.1,26.7,Male,Weight Loss,4.69,Never Exercised,Young Adult,Overweight,Moderate,48.9,Beginner
FIE_05597,35,178.0,86.2,27.2,Male,Muscle Building,3.31,Beginner,Adult,Overweight,Moderate,53.1,Beginner
FIE_05598,28,173.6,80.0,26.6,Male,General Fitness,2.62,Beginner,Young Adult,Overweight,Minimal,49.9,Beginner
FIE_05599,19,171.8,101.6,34.4,Male,Muscle Building,2.52,Never Exercised,Young Adult,Obese,Minimal,47.5,Beginner
FIE_05600,68,162.2,56.5,21.5,Female,General Fitness,1.54,Some Experience,Senior,Normal,Minimal,48.0,Beginner
FIE_05601,32,154.9,65.1,27.1,Female,Weight Loss,1.97,Beginner,Adult,Overweight,Minimal,50.6,Beginner
FIE_05602,18,178.3,114.1,35.9,Male,General Fitness,19.25,Advanced,Young Adult,Obese,High,81.5,Athlete
FIE_05603,22,169.9,65.4,22.7,Male,Weight Loss,5.85,Advanced,Young Adult,Normal,Moderate,76.6,Athlete
FIE_05604,20,157.5,51.9,20.9,Female,Muscle Building,5.96,Advanced,Young Adult,Normal,Moderate,86.1,Athlete
FIE_05605,40,150.3,77.6,34.3,Female,Weight Loss,2.83,Beginner,Adult,Obese,Minimal,47.4,Beginner
FIE_05606,23,163.2,55.4,20.8,Female,General Fitness,6.29,Some Experience,Young Adult,Normal,Moderate,72.4,Athlete
FIE_05607,36,162.4,61.9,23.5,Female,Weight Loss,11.33,Advanced,Adult,Normal,High,94.2,Athlete
FIE_05608,39,164.7,86.2,31.8,Male,Endurance/Cardio,10.57,Advanced,Adult,Obese,High,86.3,Athlete
FIE_05609,26,173.3,95.1,31.7,Female,Weight Loss,9.71,Some Experience,Young Adult,Obese,High,72.6,Advanced
FIE_05610,25,172.0,82.1,27.7,Female,Muscle Building,4.24,Never Exercised,Young Adult,Overweight,Moderate,50.0,Beginner
FIE_05611,27,164.6,57.4,21.2,Male,Muscle Building,9.67,Some Experience,Young Adult,Normal,High,79.6,Athlete
FIE_05612,41,174.9,99.6,32.6,Male,General Fitness,6.55,Some Experience,Adult,Obese,Moderate,63.1,Intermediate
FIE_05613,52,174.3,62.0,20.4,Male,Weight Loss,6.08,Beginner,Middle Aged,Normal,Moderate,58.1,Intermediate
FIE_05614,57,179.5,86.1,26.7,Male,Muscle Building,2.75,Some Experience,Middle Aged,Overweight,Minimal,50.3,Beginner
FIE_05615,45,163.6,67.9,25.4,Female,Weight Loss,2.29,Advanced,Adult,Overweight,Minimal,55.1,Intermediate
FIE_05616,26,158.9,51.7,20.5,Female,Endurance/Cardio,7.46,Some Experience,Young Adult,Normal,High,77.9,Athlete
FIE_05617,52,167.7,63.0,22.4,Male,General Fitness,2.0,Some Experience,Middle Aged,Normal,Minimal,52.4,Beginner
FIE_05618,41,171.9,94.7,32.0,Female,Weight Loss,4.42,Some Experience,Adult,Obese,Moderate,55.4,Beginner
FIE_05619,55,173.8,91.3,30.2,Male,Weight Loss,4.64,Beginner,Middle Aged,Obese,Moderate,42.9,Beginner
FIE_05620,20,164.8,65.3,24.0,Female,Endurance/Cardio,1.0,Advanced,Young Adult,Normal,Minimal,59.3,Intermediate
FIE_05621,31,185.8,75.6,21.9,Male,Muscle Building,6.12,Some Experience,Adult,Normal,Moderate,71.9,Athlete
FIE_05622,39,170.5,98.3,33.8,Female,Weight Loss,3.96,Advanced,Adult,Obese,Moderate,67.0,Advanced
FIE_05623,35,175.0,81.6,26.6,Male,General Fitness,5.11,Some Experience,Adult,Overweight,Moderate,64.7,Advanced
FIE_05624,19,164.3,68.7,25.5,Male,Weight Loss,1.0,Advanced,Young Adult,Overweight,Minimal,60.4,Intermediate
FIE_05625,18,173.8,72.3,23.9,Male,Muscle Building,4.67,Some Experience,Young Adult,Normal,Moderate,72.7,Athlete
FIE_05626,26,175.2,87.4,28.5,Male,Muscle Building,1.95,Advanced,Young Adult,Overweight,Minimal,63.8,Advanced
FIE_05627,28,164.9,74.4,27.3,Female,General Fitness,6.33,Never Exercised,Young Adult,Overweight,Moderate,51.9,Beginner
FIE_05628,57,162.1,94.5,36.0,Female,Weight Loss,6.83,Some Experience,Middle Aged,Obese,Moderate,53.9,Beginner
FIE_05629,33,169.1,57.7,20.2,Female,Endurance/Cardio,11.91,Advanced,Adult,Normal,High,98.2,Athlete
FIE_05630,40,172.9,69.2,23.2,Male,General Fitness,19.56,Never Exercised,Adult,Normal,High,72.8,Athlete
FIE_05631,19,179.3,86.5,26.9,Male,Muscle Building,1.45,Advanced,Young Adult,Overweight,Minimal,63.8,Advanced
FIE_05632,30,157.3,56.1,22.7,Female,Muscle Building,7.21,Beginner,Young Adult,Normal,High,72.9,Athlete
FIE_05633,52,170.5,93.1,32.0,Female,Muscle Building,5.59,Beginner,Middle Aged,Obese,Moderate,49.8,Beginner
FIE_05634,29,179.8,74.4,23.0,Male,Weight Loss,3.62,Advanced,Young Adult,Normal,Moderate,70.2,Athlete
FIE_05635,44,185.0,71.3,20.8,Male,Endurance/Cardio,2.88,Some Experience,Adult,Normal,Minimal,62.0,Advanced
FIE_05636,23,173.2,92.1,30.7,Male,Muscle Building,5.26,Advanced,Young Adult,Obese,Moderate,71.2,Advanced
FIE_05637,68,156.9,74.8,30.4,Female,General Fitness,5.06,Beginner,Senior,Obese,Moderate,41.0,Beginner
FIE_05638,63,160.1,69.9,27.3,Female,Weight Loss,3.86,Advanced,Senior,Overweight,Moderate,57.5,Beginner
FIE_05639,66,176.3,84.7,27.3,Male,Endurance/Cardio,6.71,Some Experience,Senior,Overweight,Moderate,50.4,Beginner
FIE_05640,55,170.6,68.3,23.5,Male,Weight Loss,4.63,Beginner,Middle Aged,Normal,Moderate,52.3,Beginner
FIE_05641,39,164.6,59.5,22.0,Male,Weight Loss,1.69,Advanced,Adult,Normal,Minimal,61.8,Intermediate
FIE_05642,34,160.8,56.9,22.0,Female,Endurance/Cardio,10.83,Beginner,Adult,Normal,High,84.2,Athlete
FIE_05643,25,160.5,62.4,24.2,Female,Weight Loss,4.68,Advanced,Young Adult,Normal,Moderate,73.6,Athlete
FIE_05644,26,158.2,45.0,18.0,Female,Muscle Building,4.9,Beginner,Young Adult,Underweight,Moderate,55.1,Intermediate
FIE_05645,33,157.6,59.6,24.0,Female,Endurance/Cardio,6.07,Some Experience,Adult,Normal,Moderate,68.7,Advanced
FIE_05646,61,159.7,55.5,21.7,Female,Muscle Building,17.45,Some Experience,Senior,Normal,High,77.5,Athlete
FIE_05647,62,172.8,89.6,30.0,Male,Endurance/Cardio,3.36,Advanced,Senior,Obese,Moderate,51.8,Beginner
FIE_05648,29,163.2,60.4,22.7,Male,General Fitness,5.89,Some Experience,Young Adult,Normal,Moderate,73.8,Athlete
FIE_05649,26,167.4,51.0,18.2,Female,Muscle Building,5.43,Advanced,Young Adult,Underweight,Moderate,68.1,Advanced
FIE_05650,30,156.8,79.4,32.3,Male,General Fitness,3.15,Beginner,Young Adult,Obese,Moderate,48.8,Beginner
FIE_05651,51,175.6,73.7,23.9,Male,Muscle Building,4.05,Never Exercised,Middle Aged,Normal,Moderate,50.8,Beginner
FIE_05652,43,173.7,62.0,20.5,Male,General Fitness,2.59,Some Experience,Adult,Normal,Minimal,59.1,Intermediate
FIE_05653,44,158.3,45.0,18.0,Female,Muscle Building,3.42,Beginner,Adult,Underweight,Moderate,52.3,Beginner
FIE_05654,48,182.6,74.6,22.4,Male,Muscle Building,5.03,Beginner,Middle Aged,Normal,Moderate,59.2,Intermediate
FIE_05655,21,167.1,60.1,21.5,Male,Weight Loss,3.5,Beginner,Young Adult,Normal,Moderate,60.4,Advanced
FIE_05656,20,157.7,79.3,31.9,Female,Weight Loss,2.62,Advanced,Young Adult,Obese,Minimal,59.2,Intermediate
FIE_05657,21,161.7,58.2,22.3,Male,Endurance/Cardio,15.04,Some Experience,Young Adult,Normal,High,89.5,Athlete
FIE_05658,18,168.4,51.6,18.2,Female,Muscle Building,6.45,Advanced,Young Adult,Underweight,Moderate,75.1,Athlete
FIE_05659,19,160.9,47.2,18.2,Female,Muscle Building,6.04,Advanced,Young Adult,Underweight,Moderate,80.9,Athlete
FIE_05660,33,173.0,73.8,24.7,Male,Weight Loss,2.15,Some Experience,Adult,Normal,Minimal,60.7,Intermediate
FIE_05661,29,159.6,59.5,23.3,Female,Endurance/Cardio,3.07,Some Experience,Young Adult,Normal,Moderate,68.7,Advanced
FIE_05662,36,171.3,80.5,27.4,Male,Endurance/Cardio,1.56,Beginner,Adult,Overweight,Minimal,53.9,Beginner
FIE_05663,32,178.6,101.1,31.7,Male,Endurance/Cardio,2.38,Beginner,Adult,Obese,Minimal,48.1,Beginner
FIE_05664,47,160.1,55.2,21.5,Female,Muscle Building,4.2,Beginner,Middle Aged,Normal,Moderate,55.6,Intermediate
FIE_05665,33,164.2,70.5,26.1,Female,Weight Loss,5.01,Some Experience,Adult,Overweight,Moderate,60.0,Intermediate
FIE_05666,28,162.2,57.8,22.0,Female,Endurance/Cardio,5.96,Beginner,Young Adult,Normal,Moderate,72.1,Athlete
FIE_05667,69,167.5,79.3,28.3,Male,Weight Loss,6.51,Beginner,Senior,Overweight,Moderate,55.1,Beginner
FIE_05668,55,156.0,64.6,26.5,Female,Weight Loss,1.01,Some Experience,Middle Aged,Overweight,Minimal,49.5,Beginner
FIE_05669,28,150.4,51.0,22.6,Female,General Fitness,1.0,Beginner,Young Adult,Normal,Minimal,53.1,Intermediate
FIE_05670,41,175.7,82.5,26.7,Female,General Fitness,1.64,Some Experience,Adult,Overweight,Minimal,52.0,Beginner
FIE_05671,60,167.8,76.4,27.1,Female,Weight Loss,2.03,Beginner,Middle Aged,Overweight,Minimal,39.7,Beginner
FIE_05672,59,150.0,73.7,32.8,Female,Muscle Building,2.86,Some Experience,Middle Aged,Obese,Minimal,45.8,Beginner
FIE_05673,52,174.9,70.5,23.1,Male,Weight Loss,1.57,Beginner,Middle Aged,Normal,Minimal,49.3,Beginner
FIE_05674,20,193.2,76.6,20.5,Male,Weight Loss,16.35,Advanced,Young Adult,Normal,High,96.7,Athlete
FIE_05675,36,163.8,71.0,26.4,Male,Weight Loss,1.54,Some Experience,Adult,Overweight,Minimal,51.9,Beginner
FIE_05676,32,178.4,81.3,25.5,Male,Endurance/Cardio,1.58,Beginner,Adult,Overweight,Minimal,49.4,Beginner
FIE_05677,34,171.5,79.2,26.9,Male,Weight Loss,4.48,Never Exercised,Adult,Overweight,Moderate,49.5,Beginner
FIE_05678,39,154.8,68.6,28.6,Female,Weight Loss,4.73,Beginner,Adult,Overweight,Moderate,53.2,Beginner
FIE_05679,35,167.0,76.1,27.3,Female,Weight Loss,1.45,Never Exercised,Adult,Overweight,Minimal,39.5,Beginner
FIE_05680,21,163.5,58.2,21.8,Female,Endurance/Cardio,17.0,Advanced,Young Adult,Normal,High,94.7,Athlete
FIE_05681,32,163.8,59.9,22.3,Female,Endurance/Cardio,3.22,Some Experience,Adult,Normal,Moderate,55.2,Intermediate
FIE_05682,27,159.9,54.0,21.1,Female,Endurance/Cardio,14.89,Some Experience,Young Adult,Normal,High,90.0,Athlete
FIE_05683,41,160.7,60.4,23.4,Female,Endurance/Cardio,9.03,Beginner,Adult,Normal,High,73.1,Athlete
FIE_05684,34,159.3,67.7,26.7,Female,Endurance/Cardio,1.0,Advanced,Adult,Overweight,Minimal,50.6,Beginner
FIE_05685,22,178.5,56.8,17.8,Male,Muscle Building,6.07,Some Experience,Young Adult,Underweight,Moderate,68.3,Advanced
FIE_05686,52,163.3,63.4,23.8,Female,Weight Loss,2.87,Some Experience,Middle Aged,Normal,Minimal,59.7,Intermediate
FIE_05687,61,173.1,68.0,22.7,Male,Muscle Building,1.84,Never Exercised,Senior,Normal,Minimal,38.0,Beginner
FIE_05688,50,153.6,63.1,26.7,Female,Weight Loss,6.04,Never Exercised,Middle Aged,Overweight,Moderate,51.7,Beginner
FIE_05689,59,171.8,82.2,27.9,Male,General Fitness,1.42,Beginner,Middle Aged,Overweight,Minimal,36.3,Beginner
FIE_05690,26,163.4,70.8,26.5,Female,Endurance/Cardio,9.66,Advanced,Young Adult,Overweight,High,90.3,Athlete
FIE_05691,24,167.5,76.3,27.2,Male,Endurance/Cardio,4.27,Never Exercised,Young Adult,Overweight,Moderate,45.2,Beginner
FIE_05692,27,155.8,54.8,22.6,Female,Weight Loss,4.25,Some Experience,Young Adult,Normal,Moderate,66.7,Advanced
FIE_05693,27,183.8,72.8,21.6,Male,Endurance/Cardio,1.02,Beginner,Young Adult,Normal,Minimal,53.7,Intermediate
FIE_05694,56,156.8,48.9,19.9,Female,Weight Loss,14.29,Beginner,Middle Aged,Normal,High,77.5,Athlete
FIE_05695,24,162.6,59.3,22.4,Female,General Fitness,8.59,Beginner,Young Adult,Normal,High,72.0,Athlete
FIE_05696,58,161.7,57.6,22.0,Male,Endurance/Cardio,3.21,Some Experience,Middle Aged,Normal,Moderate,53.2,Beginner
FIE_05697,34,172.7,99.8,33.5,Male,Weight Loss,13.19,Never Exercised,Adult,Obese,High,62.9,Intermediate
FIE_05698,45,182.1,75.8,22.9,Male,Muscle Building,7.1,Advanced,Adult,Normal,High,78.5,Athlete
FIE_05699,19,170.4,67.1,23.1,Female,Weight Loss,1.67,Some Experience,Young Adult,Normal,Minimal,63.5,Advanced
FIE_05700,28,163.6,71.5,26.7,Female,Weight Loss,4.71,Advanced,Young Adult,Overweight,Moderate,71.2,Athlete
FIE_05701,52,177.2,70.7,22.5,Male,Muscle Building,5.46,Beginner,Middle Aged,Normal,Moderate,65.3,Advanced
FIE_05702,23,157.4,67.9,27.4,Female,Endurance/Cardio,4.03,Advanced,Young Adult,Overweight,Moderate,71.7,Athlete
FIE_05703,67,176.5,66.4,21.3,Male,Muscle Building,2.27,Advanced,Senior,Normal,Minimal,65.2,Intermediate
FIE_05704,50,167.2,77.3,27.6,Female,Muscle Building,6.45,Some Experience,Middle Aged,Overweight,Moderate,59.2,Intermediate
FIE_05705,29,161.5,57.2,21.9,Female,Muscle Building,2.06,Beginner,Young Adult,Normal,Minimal,62.6,Advanced
FIE_05706,36,170.2,81.3,28.1,Female,Muscle Building,7.75,Beginner,Adult,Overweight,High,61.9,Intermediate
FIE_05707,40,162.6,53.4,20.2,Female,Muscle Building,2.73,Beginner,Adult,Normal,Minimal,62.2,Advanced
FIE_05708,27,160.5,60.5,23.5,Female,Muscle Building,5.82,Advanced,Young Adult,Normal,Moderate,81.7,Athlete
FIE_05709,53,164.2,58.6,21.7,Female,Weight Loss,5.13,Some Experience,Middle Aged,Normal,Moderate,68.1,Advanced
FIE_05710,56,164.2,86.8,32.2,Male,General Fitness,6.09,Advanced,Middle Aged,Obese,Moderate,54.4,Beginner
FIE_05711,30,175.7,64.2,20.8,Female,Endurance/Cardio,5.5,Beginner,Young Adult,Normal,Moderate,71.6,Athlete
FIE_05712,57,186.7,76.6,22.0,Male,Endurance/Cardio,6.5,Beginner,Middle Aged,Normal,Moderate,64.6,Advanced
FIE_05713,19,153.9,64.0,27.0,Male,Muscle Building,6.13,Advanced,Young Adult,Overweight,Moderate,74.0,Athlete
FIE_05714,28,161.6,72.3,27.7,Female,Endurance/Cardio,12.86,Some Experience,Young Adult,Overweight,High,86.9,Athlete
FIE_05715,33,177.6,87.2,27.7,Male,Weight Loss,6.12,Never Exercised,Adult,Overweight,Moderate,48.4,Beginner
FIE_05716,36,158.7,59.1,23.5,Female,Weight Loss,17.94,Some Experience,Adult,Normal,High,91.4,Athlete
FIE_05717,46,170.2,99.8,34.4,Male,Muscle Building,9.0,Advanced,Middle Aged,Obese,High,71.9,Advanced
FIE_05718,51,159.0,71.1,28.1,Female,General Fitness,14.27,Some Experience,Middle Aged,Overweight,High,74.6,Athlete
FIE_05719,44,163.4,82.3,30.8,Female,General Fitness,2.82,Beginner,Adult,Obese,Minimal,43.1,Beginner
FIE_05720,38,159.3,56.1,22.1,Male,Muscle Building,6.11,Advanced,Adult,Normal,Moderate,78.6,Athlete
FIE_05721,35,162.5,57.3,21.7,Female,General Fitness,1.95,Advanced,Adult,Normal,Minimal,60.9,Intermediate
FIE_05722,66,151.5,54.6,23.8,Female,Muscle Building,2.53,Some Experience,Senior,Normal,Minimal,57.2,Intermediate
FIE_05723,59,153.7,50.2,21.3,Female,Weight Loss,1.99,Some Experience,Middle Aged,Normal,Minimal,63.7,Intermediate
FIE_05724,33,161.3,79.1,30.4,Female,Muscle Building,4.17,Some Experience,Adult,Obese,Moderate,53.4,Beginner
FIE_05725,42,165.6,56.4,20.6,Male,Weight Loss,5.42,Beginner,Adult,Normal,Moderate,61.7,Intermediate
FIE_05726,29,154.0,56.1,23.7,Female,Endurance/Cardio,2.55,Some Experience,Young Adult,Normal,Minimal,61.9,Advanced
FIE_05727,24,173.8,84.0,27.8,Male,Weight Loss,1.15,Never Exercised,Young Adult,Overweight,Minimal,40.5,Beginner
FIE_05728,37,175.7,69.9,22.7,Male,Weight Loss,6.49,Advanced,Adult,Normal,Moderate,78.7,Athlete
FIE_05729,25,172.5,93.8,31.5,Male,Endurance/Cardio,1.32,Never Exercised,Young Adult,Obese,Minimal,37.6,Beginner
FIE_05730,27,171.5,69.7,23.7,Female,Muscle Building,7.58,Beginner,Young Adult,Normal,High,76.3,Athlete
FIE_05731,33,168.9,67.3,23.6,Male,General Fitness,8.43,Advanced,Adult,Normal,High,83.2,Athlete
FIE_05732,45,184.5,112.0,32.9,Male,Weight Loss,3.62,Never Exercised,Adult,Obese,Moderate,34.9,Beginner
FIE_05733,31,156.1,68.3,28.0,Female,Weight Loss,6.35,Beginner,Adult,Overweight,Moderate,58.1,Intermediate
FIE_05734,28,161.1,52.8,20.3,Female,Weight Loss,14.94,Advanced,Young Adult,Normal,High,89.8,Athlete
FIE_05735,43,189.0,76.9,21.5,Male,General Fitness,6.16,Some Experience,Adult,Normal,Moderate,66.1,Advanced
FIE_05736,34,186.9,75.1,21.5,Male,Weight Loss,4.49,Some Experience,Adult,Normal,Moderate,63.0,Advanced
FIE_05737,33,161.3,71.0,27.3,Female,General Fitness,4.26,Some Experience,Adult,Overweight,Moderate,57.2,Intermediate
FIE_05738,29,168.1,102.0,36.1,Female,Endurance/Cardio,11.29,Never Exercised,Young Adult,Obese,High,60.6,Intermediate
FIE_05739,33,169.0,76.2,26.7,Female,General Fitness,15.73,Beginner,Adult,Overweight,High,71.8,Athlete
FIE_05740,27,166.4,62.0,22.4,Female,Weight Loss,5.9,Advanced,Young Adult,Normal,Moderate,83.5,Athlete
FIE_05741,57,173.4,84.5,28.1,Female,Weight Loss,1.81,Never Exercised,Middle Aged,Overweight,Minimal,40.3,Beginner
FIE_05742,44,168.9,95.5,33.5,Female,Weight Loss,1.04,Some Experience,Adult,Obese,Minimal,48.1,Beginner
FIE_05743,39,168.0,75.7,26.8,Male,Weight Loss,19.89,Never Exercised,Adult,Overweight,High,64.3,Advanced
FIE_05744,58,166.4,62.0,22.4,Female,Muscle Building,2.39,Beginner,Middle Aged,Normal,Minimal,52.6,Beginner
FIE_05745,31,172.5,66.6,22.4,Male,Muscle Building,6.54,Some Experience,Adult,Normal,Moderate,67.9,Advanced
FIE_05746,32,169.4,61.6,21.5,Male,Endurance/Cardio,1.62,Some Experience,Adult,Normal,Minimal,61.5,Intermediate
FIE_05747,29,160.5,58.7,22.8,Female,Weight Loss,7.15,Beginner,Young Adult,Normal,High,69.5,Advanced
FIE_05748,34,199.4,104.1,26.2,Male,Muscle Building,4.37,Beginner,Adult,Overweight,Moderate,57.3,Intermediate
FIE_05749,30,150.0,53.3,23.7,Female,Endurance/Cardio,12.24,Advanced,Young Adult,Normal,High,95.9,Athlete
FIE_05750,40,169.8,78.0,27.1,Male,General Fitness,3.28,Never Exercised,Adult,Overweight,Moderate,47.2,Beginner
FIE_05751,29,172.2,81.6,27.5,Male,Muscle Building,5.36,Beginner,Young Adult,Overweight,Moderate,60.1,Intermediate
FIE_05752,29,165.5,96.1,35.1,Male,Endurance/Cardio,2.97,Beginner,Young Adult,Obese,Minimal,48.6,Beginner
FIE_05753,41,181.9,71.4,21.6,Male,Endurance/Cardio,5.38,Some Experience,Adult,Normal,Moderate,76.6,Athlete
FIE_05754,33,172.0,63.3,21.4,Male,General Fitness,6.55,Some Experience,Adult,Normal,Moderate,74.4,Athlete
FIE_05755,36,170.5,80.3,27.6,Female,General Fitness,3.13,Beginner,Adult,Overweight,Moderate,52.6,Beginner
FIE_05756,45,168.3,64.7,22.8,Female,Muscle Building,5.26,Some Experience,Adult,Normal,Moderate,74.6,Athlete
FIE_05757,19,177.1,82.6,26.3,Male,General Fitness,18.14,Some Experience,Young Adult,Overweight,High,78.6,Athlete
FIE_05758,32,164.1,59.3,22.0,Female,Weight Loss,18.73,Beginner,Adult,Normal,High,82.0,Athlete
FIE_05759,31,165.8,58.3,21.2,Male,Muscle Building,5.99,Beginner,Adult,Normal,Moderate,65.6,Advanced
FIE_05760,45,185.8,72.7,21.1,Male,Muscle Building,4.88,Beginner,Adult,Normal,Moderate,60.3,Intermediate
FIE_05761,34,158.3,66.5,26.5,Female,Weight Loss,8.91,Beginner,Adult,Overweight,High,67.0,Advanced
FIE_05762,42,161.3,60.4,23.2,Female,Endurance/Cardio,10.63,Beginner,Adult,Normal,High,76.6,Athlete
FIE_05763,22,170.5,64.3,22.1,Female,Muscle Building,4.88,Beginner,Young Adult,Normal,Moderate,68.5,Advanced
FIE_05764,25,173.5,79.9,26.6,Female,Weight Loss,4.31,Never Exercised,Young Adult,Overweight,Moderate,47.0,Beginner
FIE_05765,45,174.4,79.4,26.1,Male,General Fitness,6.3,Some Experience,Adult,Overweight,Moderate,68.1,Advanced
FIE_05766,58,155.4,81.3,33.7,Female,Weight Loss,3.55,Never Exercised,Middle Aged,Obese,Moderate,40.0,Beginner
FIE_05767,34,167.1,78.3,28.0,Male,Muscle Building,18.34,Advanced,Adult,Overweight,High,85.1,Athlete
FIE_05768,24,182.4,112.1,33.7,Male,Endurance/Cardio,2.13,Beginner,Young Adult,Obese,Minimal,47.7,Beginner
FIE_05769,29,168.0,58.8,20.8,Female,Endurance/Cardio,2.33,Some Experience,Young Adult,Normal,Minimal,61.5,Advanced
FIE_05770,28,157.3,53.9,21.8,Male,Weight Loss,5.49,Advanced,Young Adult,Normal,Moderate,78.7,Athlete
FIE_05771,27,164.4,59.0,21.8,Female,Endurance/Cardio,15.77,Advanced,Young Adult,Normal,High,99.8,Athlete
FIE_05772,44,168.0,61.9,21.9,Female,Muscle Building,6.41,Some Experience,Adult,Normal,Moderate,73.7,Athlete
FIE_05773,37,160.5,55.9,21.7,Male,Muscle Building,1.73,Beginner,Adult,Normal,Minimal,58.4,Intermediate
FIE_05774,53,174.9,63.9,20.9,Male,Muscle Building,1.06,Beginner,Middle Aged,Normal,Minimal,51.4,Beginner
