User_ID,Age,Height_CM,Weight_KG,BMI,Gender,Fitness_Goal,Available_Hours_Per_Week,Fitness_Experience,Age_Category,BMI_Category,Hours_Category,Activity_Score,Fitness_Level_Class
FIT_24978,30.0,158.9,55.3,21.9,Female,Weight Loss,5.77,Advanced,Young Adult,Normal,Moderate,81.2,Athlete
FIT_24979,25.0,164.9,63.5,23.4,Female,Endurance/Cardio,3.81,Advanced,Young Adult,Normal,Moderate,80.9,Athlete
FIT_24980,27.0,186.9,82.1,23.5,Male,Endurance/Cardio,19.72,Some Experience,Young Adult,Normal,High,91.1,Athlete
FIT_24981,51.0,158.3,53.3,21.3,Female,General Fitness,2.52,Some Experience,Middle Aged,Normal,Minimal,52.0,Beginner
FIT_24982,39.0,156.3,54.8,22.4,Female,General Fitness,4.48,Some Experience,Adult,Normal,Moderate,68.2,Advanced
FIT_24983,24.0,161.8,60.2,23.0,Female,Weight Loss,6.15,Beginner,Young Adult,Normal,Moderate,63.0,Advanced
FIT_24984,42.0,157.7,45.0,18.1,Female,Endurance/Cardio,3.6,Beginner,Adult,Underweight,Moderate,49.4,Beginner
FIT_24985,53.0,166.4,57.2,20.7,Female,Endurance/Cardio,5.57,Beginner,Middle Aged,Normal,Moderate,61.8,Intermediate
FIT_24986,60.0,173.4,67.8,22.5,,Muscle Building,4.24,Advanced,Middle Aged,Normal,Moderate,76.0,Athlete
FIT_24987,19.0,151.7,48.1,20.9,Female,Weight Loss,4.25,Beginner,Young Adult,Normal,Moderate,63.4,Advanced
FIT_24988,26.0,166.2,63.1,22.8,Male,Weight Loss,1.12,Never Exercised,Young Adult,Normal,Minimal,51.1,Beginner
FIT_24989,34.0,180.1,91.2,28.1,Male,General Fitness,2.49,Beginner,Adult,Overweight,Minimal,47.2,Beginner
FIT_24990,39.0,156.1,52.6,21.6,Female,Weight Loss,4.92,Advanced,Adult,Normal,Moderate,72.0,Advanced
FIT_24991,18.0,156.9,56.5,23.0,Female,General Fitness,4.68,Some Experience,Young Adult,Normal,Moderate,71.6,Athlete
FIT_24992,,169.3,70.9,24.7,Male,Weight Loss,3.47,Some Experience,,Normal,Moderate,65.5,Advanced
FIT_24993,31.0,183.2,58.4,17.4,Male,Muscle Building,5.56,Some Experience,Adult,Underweight,Moderate,59.7,Intermediate
FIT_24994,47.0,178.9,63.6,19.9,Male,General Fitness,7.91,Some Experience,Middle Aged,Normal,High,62.9,Intermediate
FIT_24995,27.0,157.9,54.8,22.0,Female,General Fitness,1.52,Some Experience,Young Adult,Normal,Minimal,62.4,Advanced
FIT_24996,28.0,170.2,80.8,27.9,Male,Muscle Building,5.96,Advanced,Young Adult,Overweight,Moderate,72.9,Athlete
FIT_24997,35.0,156.0,66.1,27.2,Female,Muscle Building,6.43,Some Experience,Adult,Overweight,Moderate,67.5,Advanced
FIT_24998,68.0,161.2,74.6,28.7,Female,Endurance/Cardio,14.64,Some Experience,Senior,Overweight,High,76.4,Athlete
FIT_24999,67.0,175.7,69.6,22.5,Male,Endurance/Cardio,3.66,Some Experience,Senior,Normal,Moderate,54.3,Beginner
FIT_25000,21.0,168.3,63.6,22.5,Male,Endurance/Cardio,3.25,Advanced,Young Adult,Normal,Moderate,73.1,Athlete
FIT_25001,63.0,172.8,82.4,27.6,Female,Endurance/Cardio,6.81,Some Experience,Senior,Overweight,Moderate,55.4,Beginner
FIT_25002,34.0,174.4,79.7,26.2,Male,General Fitness,1.33,Never Exercised,Adult,Overweight,Minimal,35.2,Beginner
FIT_25003,56.0,164.6,76.1,28.1,Female,Weight Loss,16.19,Some Experience,Middle Aged,Overweight,High,78.3,Athlete
FIT_25004,35.0,175.2,61.9,20.2,Male,Muscle Building,2.06,Some Experience,Adult,Normal,Minimal,68.1,Advanced
FIT_25005,40.0,160.7,68.8,26.6,Female,General Fitness,2.78,Never Exercised,Adult,Overweight,Minimal,43.0,Beginner
FIT_25006,40.0,177.7,64.5,20.4,Male,Endurance/Cardio,1.73,Never Exercised,Adult,Normal,Minimal,49.5,Beginner
FIT_25007,29.0,166.7,51.1,18.4,Male,Muscle Building,2.68,Beginner,Young Adult,Underweight,Minimal,49.1,Beginner
FIT_25008,45.0,171.2,50.5,17.2,Male,Weight Loss,6.07,Beginner,Adult,Underweight,Moderate,53.8,Beginner
FIT_25009,50.0,166.1,68.7,24.9,Female,Muscle Building,3.59,Some Experience,Middle Aged,Normal,Moderate,66.1,Advanced
FIT_25010,26.0,168.5,57.3,20.2,Other,Muscle Building,4.37,Some Experience,Young Adult,Normal,Moderate,71.1,Athlete
FIT_25011,42.0,170.3,89.7,30.9,Male,Weight Loss,6.73,,Adult,Obese,Moderate,46.9,Beginner
FIT_25012,29.0,155.1,76.5,31.8,Female,General Fitness,3.1,Beginner,Young Adult,Obese,Moderate,41.9,Beginner
FIT_25013,24.0,150.6,50.6,22.3,Female,Muscle Building,8.15,Some Experience,Young Adult,Normal,High,83.2,Athlete
FIT_25014,19.0,163.0,62.0,23.3,Male,Muscle Building,6.22,,Young Adult,Normal,Moderate,80.7,Athlete
FIT_25015,42.0,163.9,48.7,18.1,Female,Muscle Building,8.69,Beginner,Adult,Underweight,High,67.8,Advanced
FIT_25016,32.0,169.1,74.7,26.1,Male,Endurance/Cardio,5.29,Never Exercised,Adult,Overweight,Moderate,49.3,Beginner
FIT_25017,52.0,165.8,60.1,21.9,Male,Endurance/Cardio,5.54,Beginner,Middle Aged,Normal,Moderate,66.8,Advanced
FIT_25018,61.0,166.3,59.8,21.6,Female,General Fitness,6.28,Some Experience,Senior,Normal,Moderate,67.5,Advanced
FIT_25019,23.0,168.2,84.6,29.9,Female,Endurance/Cardio,8.79,Beginner,Young Adult,Overweight,High,65.6,Advanced
FIT_25020,19.0,150.0,49.9,22.2,Female,Muscle Building,9.75,Beginner,Young Adult,Normal,High,82.2,Athlete
FIT_25021,47.0,173.8,62.6,20.7,Female,Weight Loss,1.37,Beginner,Middle Aged,Normal,Minimal,51.6,Beginner
FIT_25022,41.0,167.9,77.4,27.5,Female,Muscle Building,5.57,Some Experience,Adult,Overweight,Moderate,68.4,Advanced
FIT_25023,40.0,161.1,63.3,24.4,Female,General Fitness,6.09,Never Exercised,Adult,Normal,Moderate,60.1,Intermediate
FIT_25024,39.0,171.7,82.8,28.1,Female,Endurance/Cardio,5.23,Advanced,Adult,Overweight,Moderate,71.8,Advanced
FIT_25025,50.0,178.2,93.8,29.5,Male,General Fitness,6.26,Advanced,Middle Aged,Overweight,Moderate,61.8,Intermediate
FIT_25026,45.0,174.0,106.6,35.2,Male,General Fitness,19.84,Some Experience,Adult,Obese,High,78.0,Athlete
FIT_25027,60.0,160.6,57.1,22.1,Female,Weight Loss,1.11,Some Experience,Middle Aged,Normal,Minimal,51.7,Beginner
FIT_25028,28.0,172.9,84.5,28.3,Female,General Fitness,5.1,Never Exercised,Young Adult,Overweight,Moderate,49.7,Beginner
FIT_25029,37.0,168.4,59.1,20.8,Female,General Fitness,1.41,Some Experience,Adult,Normal,Minimal,57.8,Intermediate
FIT_25030,43.0,163.8,82.9,30.9,Male,Weight Loss,3.03,Some Experience,Adult,Obese,Moderate,52.2,Beginner
FIT_25031,56.0,180.5,87.1,26.7,Male,Weight Loss,3.98,Some Experience,Middle Aged,Overweight,Moderate,57.0,Intermediate
FIT_25032,42.0,163.2,79.9,30.0,Female,Muscle Building,6.39,Advanced,Adult,Obese,Moderate,65.9,Intermediate
FIT_25033,34.0,169.2,93.4,32.6,Female,Endurance/Cardio,6.21,Advanced,Adult,Obese,Moderate,70.4,Advanced
FIT_25034,44.0,158.3,48.6,19.4,Female,General Fitness,3.63,Beginner,Adult,Normal,Moderate,57.8,Intermediate
FIT_25035,23.0,170.6,67.7,23.3,Female,Muscle Building,10.28,Beginner,Young Adult,Normal,High,84.8,Athlete
FIT_25036,53.0,183.0,74.4,22.2,Male,General Fitness,1.29,Some Experience,Middle Aged,Normal,Minimal,55.3,Intermediate
FIT_25037,44.0,182.0,71.1,21.5,Male,General Fitness,2.8,Some Experience,Adult,Normal,Minimal,62.5,Advanced
FIT_25038,41.0,167.6,61.5,21.9,Male,Muscle Building,4.08,Beginner,Adult,Normal,Moderate,61.1,Intermediate
FIT_25039,56.0,150.0,52.3,23.2,Female,General Fitness,17.38,Some Experience,Middle Aged,Normal,High,83.5,Athlete
FIT_25040,18.0,161.2,64.7,24.9,Female,Weight Loss,4.66,Advanced,Young Adult,Normal,Moderate,72.4,Athlete
FIT_25041,34.0,170.6,103.5,35.6,Male,General Fitness,3.52,Beginner,Adult,Obese,Moderate,50.5,Beginner
FIT_25042,33.0,175.8,70.7,22.9,Male,,6.76,Advanced,Adult,Normal,Moderate,90.1,Athlete
FIT_25043,32.0,164.1,73.7,27.4,Female,General Fitness,6.57,Beginner,Adult,Overweight,Moderate,62.1,Intermediate
FIT_25044,69.0,168.5,83.0,29.2,Female,Endurance/Cardio,3.55,Never Exercised,Senior,Overweight,Moderate,33.6,Beginner
FIT_25045,55.0,179.2,73.1,22.8,Male,Weight Loss,1.56,Never Exercised,Middle Aged,Normal,Minimal,36.5,Beginner
FIT_25046,18.0,161.6,75.9,29.1,Male,Muscle Building,4.12,Some Experience,Young Adult,Overweight,Moderate,65.1,Advanced
FIT_25047,35.0,177.9,,,Male,Endurance/Cardio,7.29,Never Exercised,Adult,,High,57.7,Intermediate
FIT_25048,25.0,168.5,72.9,25.7,Female,Muscle Building,2.26,Never Exercised,Young Adult,Overweight,Minimal,45.2,Beginner
FIT_25049,53.0,174.4,72.3,23.8,Male,Weight Loss,5.08,Never Exercised,Middle Aged,Normal,Moderate,46.2,Beginner
FIT_25050,20.0,158.6,73.1,29.1,Female,Endurance/Cardio,19.31,Some Experience,Young Adult,Overweight,High,84.1,Athlete
FIT_25051,41.0,182.0,70.0,21.1,Male,General Fitness,1.8,Some Experience,Adult,Normal,Minimal,55.2,Intermediate
FIT_25052,28.0,159.5,68.9,27.1,Female,Weight Loss,9.17,Some Experience,Young Adult,Overweight,High,77.2,Athlete
FIT_25053,19.0,177.3,86.8,27.6,Male,Endurance/Cardio,1.99,Some Experience,Young Adult,Overweight,Minimal,51.7,Beginner
FIT_25054,61.0,165.8,59.7,21.7,Male,Muscle Building,11.51,Advanced,Senior,Normal,High,79.5,Athlete
FIT_25055,43.0,158.1,67.1,26.8,Male,Weight Loss,2.03,Advanced,Adult,Overweight,Minimal,53.9,Beginner
FIT_25056,42.0,172.2,95.2,32.1,Male,Muscle Building,4.86,Advanced,Adult,Obese,Moderate,62.2,Intermediate
FIT_25057,29.0,169.9,77.5,26.8,Male,General Fitness,6.58,Beginner,Young Adult,Overweight,Moderate,60.2,Intermediate
FIT_25058,21.0,178.0,85.6,27.0,Male,General Fitness,3.58,Never Exercised,Young Adult,Overweight,Moderate,42.4,Beginner
FIT_25059,42.0,156.5,68.0,27.8,Female,Muscle Building,17.95,Advanced,Adult,Overweight,High,88.3,Athlete
FIT_25060,24.0,193.1,88.5,23.7,Male,Muscle Building,6.98,Advanced,Young Adult,Normal,Moderate,86.9,Athlete
FIT_25061,59.0,162.6,47.3,17.9,Female,Muscle Building,4.83,Some Experience,Middle Aged,Underweight,Moderate,56.2,Beginner
FIT_25062,42.0,172.5,67.3,22.6,Male,General Fitness,3.52,Advanced,Adult,Normal,Moderate,66.8,Advanced
FIT_25063,26.0,153.1,45.0,19.2,Female,General Fitness,4.29,Advanced,Young Adult,Normal,Moderate,79.1,Athlete
FIT_25064,20.0,172.3,85.2,28.7,Male,Weight Loss,1.67,Beginner,Young Adult,Overweight,Minimal,48.9,Beginner
FIT_25065,19.0,180.1,59.7,18.4,Male,Muscle Building,1.59,Beginner,Young Adult,Underweight,Minimal,52.0,Beginner
FIT_25066,19.0,159.6,71.3,28.0,Female,Weight Loss,3.83,Advanced,Young Adult,Overweight,Moderate,63.8,Advanced
FIT_25067,20.0,170.0,75.6,26.2,Female,Weight Loss,3.09,Some Experience,Young Adult,Overweight,Moderate,64.6,Advanced
FIT_25068,59.0,162.0,67.5,25.7,Female,General Fitness,3.16,Beginner,Middle Aged,Overweight,Moderate,44.0,Beginner
FIT_25069,68.0,178.6,66.3,20.8,Male,Weight Loss,1.15,Beginner,Senior,Normal,Minimal,49.4,Beginner
FIT_25070,44.0,171.5,88.3,30.0,Male,Weight Loss,3.86,Beginner,Adult,Obese,Moderate,54.6,Beginner
FIT_25071,25.0,162.3,52.0,19.7,Male,Endurance/Cardio,6.5,Never Exercised,Young Adult,Normal,Moderate,58.9,Intermediate
FIT_25072,39.0,163.6,66.4,24.8,Female,Endurance/Cardio,1.48,Advanced,Adult,Normal,Minimal,62.8,Advanced
FIT_25073,34.0,152.0,53.8,23.3,Female,Muscle Building,2.81,Never Exercised,Adult,Normal,Minimal,45.1,Beginner
FIT_25074,38.0,161.3,57.2,22.0,Female,Endurance/Cardio,1.14,Beginner,Adult,Normal,Minimal,58.6,Intermediate
FIT_25075,43.0,172.2,81.7,27.6,Male,Muscle Building,2.81,Beginner,Adult,Overweight,Minimal,45.3,Beginner
FIT_25076,41.0,177.7,73.3,23.2,Male,Muscle Building,3.42,Some Experience,Adult,Normal,Moderate,64.2,Advanced
FIT_25077,50.0,156.9,90.5,36.8,Female,Weight Loss,10.61,Advanced,Middle Aged,Obese,High,76.1,Advanced
FIT_25078,56.0,176.1,95.3,30.7,Male,Endurance/Cardio,6.61,Some Experience,Middle Aged,Obese,Moderate,58.0,Beginner
FIT_25079,45.0,171.3,63.9,21.8,Male,Weight Loss,6.86,Some Experience,Adult,Normal,Moderate,74.5,Athlete
FIT_25080,22.0,178.9,106.0,33.1,Female,Muscle Building,2.21,Beginner,Young Adult,Obese,Minimal,44.3,Beginner
FIT_25081,57.0,165.8,65.0,23.6,Male,Weight Loss,3.41,Some Experience,Middle Aged,Normal,Moderate,58.3,Intermediate
FIT_25082,59.0,163.3,57.2,21.4,Female,Weight Loss,1.38,Beginner,Middle Aged,Normal,Minimal,52.1,Beginner
FIT_25083,28.0,174.2,62.3,20.5,Male,General Fitness,2.15,Beginner,Young Adult,Normal,Minimal,64.0,Advanced
FIT_25084,22.0,165.3,59.4,21.7,Female,Muscle Building,5.17,Some Experience,Young Adult,Normal,Moderate,80.0,Athlete
FIT_25085,63.0,163.9,63.6,23.7,Female,Weight Loss,4.19,Advanced,Senior,Normal,Moderate,68.1,Advanced
FIT_25086,23.0,190.3,98.9,27.3,Male,Weight Loss,8.22,Some Experience,Young Adult,Overweight,High,75.4,Athlete
FIT_25087,31.0,166.7,64.9,23.4,Male,Weight Loss,8.58,Some Experience,Adult,Normal,High,82.4,Athlete
FIT_25088,23.0,166.2,86.5,31.3,Female,Muscle Building,12.48,Advanced,Young Adult,Obese,High,88.1,Athlete
FIT_25089,52.0,183.4,120.0,35.7,Male,Endurance/Cardio,2.44,Some Experience,Middle Aged,Obese,Minimal,51.4,Beginner
FIT_25090,44.0,150.0,47.0,20.9,Female,General Fitness,6.32,Advanced,Adult,Normal,Moderate,75.5,Athlete
FIT_25091,28.0,171.5,91.7,31.2,Other,Weight Loss,3.72,Beginner,Young Adult,Obese,Moderate,54.5,Beginner
FIT_25092,65.0,183.6,118.2,35.1,Male,Muscle Building,9.45,Beginner,Senior,Obese,High,51.4,Beginner
FIT_25093,66.0,163.5,72.4,27.1,Female,Muscle Building,19.55,Beginner,Senior,Overweight,High,63.8,Intermediate
FIT_25094,67.0,171.4,77.8,26.5,Male,Weight Loss,3.61,Some Experience,Senior,Overweight,Moderate,50.6,Beginner
FIT_25095,35.0,188.2,86.4,24.4,Male,Endurance/Cardio,5.86,Beginner,Adult,Normal,Moderate,63.8,Advanced
FIT_25096,26.0,173.8,77.0,25.5,Male,Weight Loss,1.8,Some Experience,Young Adult,Overweight,Minimal,59.9,Intermediate
FIT_25097,64.0,160.9,59.0,22.8,Female,General Fitness,8.2,Beginner,Senior,Normal,High,53.8,Beginner
FIT_25098,44.0,163.9,64.8,24.1,Female,Endurance/Cardio,4.32,Advanced,Adult,Normal,Moderate,73.4,Athlete
FIT_25099,44.0,180.2,78.8,24.3,Male,General Fitness,7.1,Some Experience,Adult,Normal,High,74.9,Athlete
FIT_25100,21.0,183.8,86.9,25.7,Male,Endurance/Cardio,3.59,Advanced,Young Adult,Overweight,Moderate,75.0,Athlete
FIT_25101,35.0,164.3,63.2,23.4,Female,Weight Loss,4.93,Some Experience,Adult,Normal,Moderate,66.7,Advanced
FIT_25102,47.0,165.9,70.6,25.7,Female,General Fitness,7.82,Beginner,Middle Aged,Overweight,High,62.3,Intermediate
FIT_25103,55.0,159.4,74.1,29.2,Male,Weight Loss,1.4,Beginner,Middle Aged,Overweight,Minimal,42.4,Beginner
FIT_25104,39.0,181.8,74.5,22.5,Male,Endurance/Cardio,5.86,Advanced,Adult,Normal,Moderate,78.5,Athlete
FIT_25105,63.0,171.5,64.5,21.9,Female,General Fitness,5.1,Some Experience,Senior,Normal,Moderate,61.0,Intermediate
FIT_25106,55.0,159.9,55.3,21.6,Female,Muscle Building,17.37,Beginner,Middle Aged,Normal,High,81.3,Athlete
FIT_25107,37.0,164.6,56.9,21.0,Female,Endurance/Cardio,1.41,Beginner,Adult,Normal,Minimal,48.4,Beginner
FIT_25108,60.0,169.2,107.9,37.7,Female,Weight Loss,17.9,Advanced,Middle Aged,Obese,High,79.5,Athlete
FIT_25109,56.0,169.3,75.8,26.4,Male,Weight Loss,3.57,Some Experience,Middle Aged,Overweight,Moderate,56.2,Intermediate
FIT_25110,40.0,154.1,59.0,24.8,Male,Muscle Building,1.72,Never Exercised,Adult,Normal,Minimal,57.6,Intermediate
FIT_25111,38.0,163.5,60.1,22.5,Female,General Fitness,5.24,Advanced,Adult,Normal,Moderate,71.0,Advanced
FIT_25112,32.0,179.4,117.8,36.6,Male,Muscle Building,10.22,Some Experience,Adult,Obese,High,71.3,Advanced
FIT_25113,39.0,167.1,74.3,26.6,Male,Weight Loss,5.93,Never Exercised,Adult,Overweight,Moderate,49.0,Beginner
FIT_25114,63.0,162.2,83.6,31.8,Female,Muscle Building,6.11,Some Experience,Senior,Obese,Moderate,49.9,Beginner
FIT_25115,21.0,186.1,71.6,20.7,Male,Muscle Building,4.87,Advanced,Young Adult,Normal,Moderate,80.8,Athlete
FIT_25116,55.0,164.6,61.8,22.8,Female,General Fitness,1.62,Advanced,Middle Aged,Normal,Minimal,68.5,Advanced
FIT_25117,39.0,159.3,79.8,31.4,Female,Endurance/Cardio,2.29,Some Experience,Adult,Obese,Minimal,50.6,Beginner
FIT_25118,25.0,170.1,96.8,33.5,Female,Endurance/Cardio,6.6,Advanced,Young Adult,Obese,Moderate,66.7,Advanced
FIT_25119,25.0,166.6,59.1,21.3,Female,Endurance/Cardio,9.63,Beginner,Young Adult,Normal,High,84.2,Athlete
FIT_25120,44.0,181.5,88.6,26.9,Male,Weight Loss,1.87,Advanced,Adult,Overweight,Minimal,58.1,Intermediate
FIT_25121,23.0,150.0,47.3,21.0,Female,Muscle Building,12.55,Some Experience,Young Adult,Normal,High,87.5,Athlete
FIT_25122,61.0,170.3,67.5,23.3,Male,Muscle Building,18.94,Advanced,Senior,Normal,High,83.2,Athlete
FIT_25123,28.0,159.4,58.9,23.2,Female,Weight Loss,2.09,Beginner,Young Adult,Normal,Minimal,47.0,Beginner
FIT_25124,51.0,166.4,53.6,19.4,Female,Muscle Building,1.06,Some Experience,Middle Aged,Normal,Minimal,56.6,Intermediate
FIT_25125,35.0,163.1,47.6,17.9,Female,Muscle Building,5.92,Some Experience,Adult,Underweight,Moderate,62.8,Intermediate
FIT_25126,25.0,183.4,76.6,22.8,Male,Muscle Building,5.82,Beginner,Young Adult,Normal,Moderate,69.1,Advanced
FIT_25127,51.0,159.1,83.5,33.0,Female,Muscle Building,6.45,Some Experience,Middle Aged,Obese,Moderate,60.6,Intermediate
FIT_25128,33.0,161.9,71.9,27.4,Female,Muscle Building,3.66,Some Experience,Adult,Overweight,Moderate,66.2,Advanced
FIT_25129,44.0,155.1,65.3,27.1,Female,Muscle Building,18.56,Some Experience,Adult,Overweight,High,81.3,Athlete
FIT_25130,28.0,152.3,51.0,22.0,Female,Weight Loss,1.9,Beginner,Young Adult,Normal,Minimal,57.4,Intermediate
FIT_25131,39.0,166.6,73.4,26.4,Female,Endurance/Cardio,7.68,Some Experience,Adult,Overweight,High,69.7,Advanced
FIT_25132,20.0,168.1,64.0,22.6,Female,General Fitness,5.62,Some Experience,Young Adult,Normal,Moderate,73.4,Athlete
FIT_25133,21.0,174.6,100.2,32.9,Male,Endurance/Cardio,5.5,Never Exercised,Young Adult,Obese,Moderate,42.6,Beginner
FIT_25134,24.0,166.8,49.6,17.8,Female,Endurance/Cardio,4.75,Beginner,Young Adult,Underweight,Moderate,54.2,Intermediate
FIT_25135,60.0,165.8,75.8,27.6,Female,General Fitness,2.39,Beginner,Middle Aged,Overweight,Minimal,45.9,Beginner
FIT_25136,35.0,185.1,77.5,22.6,Male,Endurance/Cardio,1.13,Beginner,Adult,Normal,Minimal,55.8,Intermediate
FIT_25137,38.0,167.0,91.7,32.9,Female,Muscle Building,5.22,Never Exercised,Adult,Obese,Moderate,48.3,Beginner
FIT_25138,41.0,155.2,57.5,23.9,Female,Weight Loss,16.27,Beginner,Adult,Normal,High,75.5,Athlete
FIT_25139,30.0,160.4,56.9,22.1,Female,Endurance/Cardio,1.24,Some Experience,Young Adult,Normal,Minimal,59.5,Intermediate
FIT_25140,48.0,177.6,111.3,35.3,Male,General Fitness,4.09,Advanced,Middle Aged,Obese,Moderate,55.4,Beginner
FIT_25141,20.0,154.1,51.0,21.5,Female,General Fitness,4.58,Some Experience,Young Adult,Normal,Moderate,67.1,Advanced
FIT_25142,45.0,169.1,63.1,22.1,Male,Weight Loss,5.58,Beginner,Adult,Normal,Moderate,66.1,Advanced
FIT_25143,33.0,159.2,57.1,22.5,Male,Weight Loss,3.93,Beginner,Adult,Normal,Moderate,61.7,Intermediate
FIT_25144,59.0,169.4,61.4,21.4,Male,Endurance/Cardio,3.25,Beginner,Middle Aged,Normal,Moderate,57.4,Intermediate
FIT_25145,32.0,170.2,86.9,30.0,Male,Muscle Building,5.27,Advanced,Adult,Obese,Moderate,61.1,Intermediate
FIT_25146,28.0,157.4,55.3,22.3,Female,Endurance/Cardio,6.5,Some Experience,Young Adult,Normal,Moderate,72.2,Athlete
FIT_25147,23.0,165.9,50.6,18.4,Male,Endurance/Cardio,1.24,Never Exercised,Young Adult,Underweight,Minimal,44.9,Beginner
FIT_25148,63.0,158.9,56.3,22.3,Female,Endurance/Cardio,5.44,Some Experience,Senior,Normal,Moderate,53.2,Beginner
FIT_25149,47.0,183.2,93.3,27.8,Male,Weight Loss,6.0,Beginner,Middle Aged,Overweight,Moderate,55.0,Beginner
FIT_25150,64.0,187.4,78.9,22.5,Male,Weight Loss,1.45,Beginner,Senior,Normal,Minimal,41.3,Beginner
FIT_25151,52.0,,58.5,,Female,Endurance/Cardio,6.74,Some Experience,Middle Aged,,Moderate,78.5,Athlete
FIT_25152,44.0,176.5,69.9,22.4,Male,Weight Loss,17.29,Advanced,Adult,Normal,High,90.9,Athlete
FIT_25153,42.0,163.5,64.0,23.9,Female,Muscle Building,2.94,Beginner,Adult,Normal,Minimal,58.4,Intermediate
FIT_25154,52.0,170.2,66.8,23.1,Male,Muscle Building,16.65,Advanced,Middle Aged,Normal,High,99.4,Athlete
FIT_25155,35.0,160.9,74.4,28.7,Female,General Fitness,4.59,Beginner,Adult,Overweight,Moderate,54.1,Beginner
FIT_25156,32.0,161.1,45.0,17.3,Female,Endurance/Cardio,2.81,Beginner,Adult,Underweight,Minimal,52.1,Beginner
FIT_25157,39.0,178.5,86.7,27.2,Male,Muscle Building,2.04,Some Experience,Adult,Overweight,Minimal,58.5,Intermediate
FIT_25158,23.0,166.1,73.2,26.5,Female,General Fitness,3.67,Some Experience,Young Adult,Overweight,Moderate,63.3,Advanced
FIT_25159,36.0,152.7,51.7,22.2,Female,General Fitness,1.9,Beginner,Adult,Normal,Minimal,49.6,Beginner
FIT_25160,21.0,161.5,68.6,26.3,Male,Muscle Building,1.66,Some Experience,Young Adult,Overweight,Minimal,53.2,Intermediate
FIT_25161,54.0,179.2,65.7,20.5,Male,Endurance/Cardio,6.6,Beginner,Middle Aged,Normal,Moderate,55.7,Intermediate
FIT_25162,57.0,152.8,70.0,30.0,Female,General Fitness,2.95,Beginner,Middle Aged,Obese,Minimal,41.9,Beginner
FIT_25163,38.0,168.0,58.4,20.7,Male,General Fitness,3.0,Some Experience,Adult,Normal,Minimal,66.0,Advanced
FIT_25164,42.0,163.9,55.8,20.8,Male,General Fitness,,Advanced,Adult,Normal,,75.2,Athlete
FIT_25165,30.0,152.8,53.8,23.0,Female,Endurance/Cardio,2.26,Beginner,Young Adult,Normal,Minimal,58.0,Intermediate
FIT_25166,57.0,175.7,94.8,30.7,Male,Endurance/Cardio,16.6,Advanced,Middle Aged,Obese,High,82.6,Athlete
FIT_25167,45.0,165.9,54.3,19.7,Female,Muscle Building,4.9,Never Exercised,Adult,Normal,Moderate,64.3,Advanced
FIT_25168,21.0,154.0,46.9,19.8,Female,Endurance/Cardio,5.27,Some Experience,Young Adult,Normal,Moderate,72.4,Athlete
FIT_25169,61.0,181.5,98.6,29.9,Male,Endurance/Cardio,1.88,Never Exercised,Senior,Overweight,Minimal,30.8,Beginner
FIT_25170,,166.8,65.3,23.5,Male,General Fitness,6.64,Beginner,,Normal,Moderate,73.9,Athlete
FIT_25171,55.0,174.9,105.0,34.3,Male,Weight Loss,14.29,Beginner,Middle Aged,Obese,High,69.5,Advanced
FIT_25172,41.0,155.0,59.3,24.7,Female,Muscle Building,4.04,Some Experience,Adult,Normal,Moderate,67.0,Advanced
FIT_25173,22.0,171.0,85.2,29.1,Male,General Fitness,10.95,Beginner,Young Adult,Overweight,High,77.9,Athlete
FIT_25174,41.0,183.8,94.7,28.0,Male,Weight Loss,7.08,Some Experience,Adult,Overweight,High,67.5,Advanced
FIT_25175,23.0,165.7,65.8,24.0,Male,Muscle Building,3.33,Advanced,Young Adult,Normal,Moderate,66.5,Advanced
FIT_25176,50.0,158.2,58.0,23.2,Female,Weight Loss,3.21,Beginner,Middle Aged,Normal,Moderate,55.4,Intermediate
FIT_25177,46.0,170.0,65.2,22.6,Male,Weight Loss,2.49,Never Exercised,Middle Aged,Normal,Minimal,42.6,Beginner
FIT_25178,36.0,169.5,105.7,36.8,Female,Weight Loss,3.8,Some Experience,Adult,Obese,Moderate,60.1,Intermediate
FIT_25179,19.0,178.2,72.3,22.8,Female,Endurance/Cardio,,Some Experience,Young Adult,Normal,,65.4,Advanced
FIT_25180,25.0,158.0,70.7,28.3,Female,Muscle Building,5.36,Beginner,Young Adult,Overweight,Moderate,60.8,Intermediate
FIT_25181,63.0,174.2,62.9,20.7,Male,Weight Loss,6.79,Beginner,Senior,Normal,Moderate,59.6,Intermediate
FIT_25182,57.0,166.8,69.6,25.0,Female,Weight Loss,3.77,Beginner,Middle Aged,Overweight,Moderate,50.7,Beginner
FIT_25183,44.0,188.0,86.3,24.4,Male,Endurance/Cardio,7.18,Advanced,Adult,Normal,High,79.5,Athlete
FIT_25184,36.0,165.6,77.8,28.4,Male,Endurance/Cardio,3.19,Some Experience,Adult,Overweight,Moderate,56.1,Intermediate
FIT_25185,62.0,161.9,57.9,22.1,Female,Muscle Building,4.04,Some Experience,Senior,Normal,Moderate,67.0,Advanced
FIT_25186,37.0,150.0,64.3,28.6,Female,Endurance/Cardio,2.08,Never Exercised,Adult,Overweight,Minimal,40.2,Beginner
FIT_25187,35.0,192.7,84.4,22.7,Male,Endurance/Cardio,1.96,Never Exercised,Adult,Normal,Minimal,54.2,Intermediate
